course,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded,instructor
NEW103H1,Fall,2016,4.4,4.4,4.6,4.1,4,4.2,4.7,2.5,4.4,18,14,"Price, M."
NEW220H1,Fall,2016,4.7,4.6,4.9,4.6,4.6,4.6,4.9,2.6,4.7,10,7,"Victoriano-Martinez, R."
NEW232Y1,Fall,2016,3.9,4,3.6,3.5,3.6,3.6,3.9,2.3,3.9,195,57,"Shiu, H."
NEW240Y1,Fall,2016,4.1,4.2,4.5,4,4.2,3.9,4.6,3,4.1,180,52,"Larkin, J."
NEW240Y1,Fall,2016,4.6,4.8,4.8,4.2,4.8,4.4,4.6,3.2,4.6,19,5,"Larkin, J."
NEW270H1,Fall,2016,4.9,4.7,4.8,4.5,4.6,4.6,4.8,3.4,4.5,76,29,"Doyle-Wood, S."
NEW316H1,Fall,2016,5,5,4.8,5,5,5,5,3,5,10,6,"Garcia-Dominguez, B."
NEW317H1,Fall,2016,4,4.2,3.8,4.4,4,3.3,3.6,3.4,3.8,13,5,"Espinet, R."
NEW333H1,Fall,2016,4.8,4.7,4.6,4.1,4.3,4.6,4.9,3,4.5,74,33,"Vervaeke, J."
NEW335H1,Fall,2016,4.3,4.5,4.6,4.5,4.5,4.7,4.5,2.8,4.7,69,41,"Whissell, P."
NEW337H1,Fall,2016,4.7,4.5,4.8,4.8,4.9,4.3,4.9,3.1,4.5,20,10,"Motha, J."
NEW342H1,Fall,2016,3.7,3.8,3.9,3.7,3.8,3.6,3.8,2.7,3.8,43,15,"Baker, L."
NEW344H1,Fall,2016,4.4,4.4,4.7,4.4,4.6,4.4,4.7,3.2,4.8,32,13,"Stewart, S."
NEW345H1,Fall,2016,4.7,4.7,4.9,4.6,4.6,4.6,4.8,3,4.7,33,20,"Goldstein, T."
NEW348H1,Fall,2016,4.3,4.3,4.3,4.2,4.1,3.9,4.3,3.2,4.2,37,15,"Shanouda, F."
NEW349H1,Fall,2016,4.4,4.4,4.8,4.6,4.3,4.6,4.8,3.2,4.3,35,16,"Jones, C."
NEW357H1,Fall,2016,4.3,4.5,4.7,4.7,4.8,4.2,4.5,3,4.3,11,6,"Crooks, J."
NEW358H1,Fall,2016,4.3,4.5,4.9,4.8,4.9,4.4,4.8,3,4.4,17,8,"Wasike, A."
NEW430H1,Fall,2016,4.4,4.5,4.7,4.5,4.5,4.5,4.6,2.9,4.5,28,16,"Toneatto, A."
NEW438H1,Fall,2016,4.5,4.7,4.6,4.6,4.5,4.9,4.5,3.4,4.3,29,15,"Toneatto, A."
NEW441H1,Fall,2016,3.9,4,4.5,3.5,3.7,3.9,4.4,2.6,4,20,14,"Burns, L."
NEW448H1,Fall,2016,4.8,4.7,4.8,4.8,4.8,4.7,4.8,3.2,4.6,24,9,"McGuire, A."
NEW451H1,Fall,2016,5,5,5,5,5,4.8,5,3.5,5,6,6,"Lo, M."
NEW453H1,Fall,2016,4.6,4.5,4.5,4.4,4.6,4.4,4.6,3,4.3,10,8,"Wasike, A."
NEW495Y1,Fall,2016,3.8,4,4.5,4.3,4.3,3.8,4.2,2.7,4.3,23,6,"Manicom, L."
NEW498H1,Fall,2016,3.3,4,4.1,3.7,4,3,4,3.1,3.9,12,7,"Hermant, S."
IFP100H1,Summer,2016,4.3,4.8,5,4.8,4.7,4.7,4.8,3.5,4.7,13,6,"Guerson De Oliveira, A."
JQR360H1,Summer,2016,4.7,4.8,4.7,4.6,4.6,4.4,4.6,2.9,4.5,31,12,"Kmiec, P."
NEW232Y1,Summer,2016,3.5,3.5,3.3,3.4,3.6,3.1,3.3,3.1,3.3,29,9,"Shiu, H."
NEW240Y1,Summer,2016,4,4.3,4.3,4.3,4.1,4.3,4.4,3.3,4.4,16,8,"Greensmith, C."
NEW280Y1,Summer,2016,4.9,4.9,5,4.9,4.9,4.9,5,3,5,28,13,"Almasi, O."
NEW333H1,Summer,2016,4.9,4.8,4.8,4.5,4.5,4.7,4.9,3,4.5,36,13,"Vervaeke, J."
NEW341H1,Summer,2016,4,4.4,4.1,4,3.9,3.8,3.8,3.3,3.6,34,9,"Durish, P."
UTP100H1,Summer,2016,4.3,4.4,4.6,4.1,4.4,4.1,4.3,3.4,4,11,9,"Guerson De Oliveira, A."
JQR360H1,Winter,2016,4.1,4.5,4.4,4.1,4.4,4,4.7,3.4,4.4,125,26,"Kmiec, P."
NEW334H1,Winter,2016,3.9,4.2,3.7,3.7,4.1,4.2,3.7,3.2,4.3,27,10,"Ferrari, M."
NEW332H1,Winter,2016,3.1,3.5,3.3,3.2,3.6,3.2,3.6,3.4,3,60,21,"Motha, J."
NEW232Y1,Winter,2016,4.1,4.4,3.4,3.9,3.7,3.7,3.4,2.8,3.9,148,51,"Shiu, H."
NEW232Y1,Winter,2016,4.1,4.4,4.3,3.9,3.7,3.7,4.5,2.8,3.9,148,51,"Toneatto, A."
NEW432H1,Winter,2016,4.6,4.8,4.9,4.2,4.2,4.6,4.9,2.8,5,24,13,"Viglas, M."
NEW433H1,Winter,2016,4.7,4.8,4.9,4.6,4.6,4.7,4.9,2.8,4.7,29,12,"Toneatto, A."
NEW450Y1,Winter,2016,4.4,4.4,4.4,4.2,4.3,4.2,4.4,3.8,4,16,5,"Marques, I."
NEW114H1,Winter,2016,3.9,3.9,4.3,4,4.1,4,4.4,2.4,4,11,7,"Turner, C."
NEW441H1,Winter,2016,4.8,4.7,4.7,4.7,4.7,4.6,4.9,3.4,4.7,23,20,"Desai, C."
NEW250Y1,Winter,2016,4.4,4.7,4.9,4.4,4.3,4.6,4.3,3,4.7,37,7,"Levin, M."
NEW351Y1,Winter,2016,4.8,5,4.8,4.5,5,4.9,4.8,3,4.6,24,8,"Wasike, A."
IFP100Y1,Winter,2015,3.7,4.1,4.5,4.2,4.2,4,4.4,3.3,4.1,153,47,"Guerson De Oliveira, A."
JQR360H1,Winter,2015,3.6,4,4.7,4,4,3.5,4.7,3,3.8,146,33,"Kmiec, P."
NEW102Y1,Winter,2015,3.7,3.8,4.5,3.3,3.7,3.2,4,3.2,3.2,10,7,"Taylor, J."
NEW150Y1,Winter,2015,3.5,3.5,2.8,3.3,3.6,3.1,3.1,3.3,3.3,36,16,"Marques, I."
NEW214Y1,Winter,2015,4.5,4.6,4.1,4,4.4,4.2,3.9,3.3,4.2,67,11,"Shiu, H."
NEW224Y1,Winter,2015,5,4.8,4.8,5,5,4.8,5,3.2,4.8,22,6,"Itwaru, A."
NEW232Y1,Winter,2015,4.4,4.6,4.6,4.2,4.2,4.4,4.7,2.7,4.6,151,45,"Toneatto, A."
NEW240Y1,Winter,2015,4.2,4.4,3.7,3.8,3.9,3.9,4.5,3.5,4.2,152,41,"Doyle-Wood, S."
NEW241Y1,Winter,2015,4.6,4.7,4.7,4.5,4.6,4.5,4.8,2.9,4.7,81,26,"McGuire, A."
NEW250Y1,Winter,2015,4.6,4.5,4.7,4.6,4.6,4.6,4.7,3.2,4.6,53,14,"Levin, M."
NEW280Y1,Winter,2015,4.3,4.4,4.5,4.4,4.4,4.3,4.7,2.7,4.7,38,8,"Almasi, O."
NEW302Y1,Winter,2015,4.6,4.5,4.7,4.5,4.5,4.5,4.8,3.3,4.7,21,12,"Pilgrim, T."
NEW321H1,Winter,2015,4.1,4.6,4.6,4.4,4.4,4.4,4.7,3.9,4.3,30,7,"L'Clerc, L."
NEW322H1,Winter,2015,4.3,4.3,4.8,4,3.8,3.6,4.6,3.3,4.5,30,13,"Levin, M."
NEW331H1,Winter,2015,5,5,4.9,4.7,4.6,4.8,5,3.4,4.9,74,25,"Vervaeke, J."
NEW332H1,Winter,2015,3.4,3.4,3.5,4.2,4,3.4,3.7,2.8,3.8,41,13,"Bodnar, A."
NEW334H1,Winter,2015,3.7,3.6,3.3,4.3,4.4,3.6,4,3.3,3.6,29,7,"Ferrari, M."
NEW336H1,Winter,2015,4.6,4.6,4.6,4.5,4.4,4.5,4.5,3.3,4.5,30,8,"Shiu, H."
NEW339H1,Winter,2015,4.5,4.5,4.3,4.3,4.3,4.3,4.5,2.9,4.6,37,15,"Shiu, H."
NEW341H1,Winter,2015,4,4.1,3.7,3.7,3.7,3.1,3.8,3.7,3.3,79,15,"Durish, P."
NEW346H1,Winter,2015,4.4,4.5,4.7,4.4,4.5,4.4,4.6,3,4.5,42,12,"Carpenter, S."
NEW351Y1,Winter,2015,4.6,4.8,4.5,4.3,4.3,4.6,4.9,3,4.5,21,8,"Wasike, A."
NEW358H1,Winter,2015,4.2,4.2,4.6,4.6,4.7,4.4,4.6,3.1,4.5,29,11,"Wasike, A."
NEW380Y1,Winter,2015,4.9,4.9,5,5,5,5,5,3.1,5,22,8,"Almasi, O."
NEW433H1,Winter,2015,4.8,5,4.9,4.8,4.6,4.8,4.9,2.8,4.8,26,12,"Toneatto, A."
NEW444H1,Winter,2015,4.8,4.6,4.6,4.2,4.4,4.4,5,3.8,4.6,24,9,"Doyle-Wood, S."
NEW449H1,Winter,2015,4.4,4.6,5,4.4,4.5,4.3,4.9,3.3,4.7,25,9,"McGuire, A."
NEW450Y1,Winter,2015,3.5,3.3,2.8,3.3,3.2,3,3,3.5,3,16,6,"Marques, I."
NEW495Y1,Winter,2015,4.4,4.3,4.7,4,4.4,4.7,4.9,3.6,4.7,19,7,"Manicom, L."
JNH350H1,Fall,2015,4.8,4.9,4.6,4.7,4.6,4.6,4.6,3.4,4.7,37,11,"Chin, D."
NEW101H1,Fall,2015,3.8,4.1,4,3.8,3.9,3.7,4,3.1,3.9,17,12,"Stahlbrand, L."
NEW102H1,Fall,2015,3.7,4.2,4,3.5,3.8,3.3,4,3.3,3.3,17,6,"Bohorquez, D."
NEW103H1,Fall,2015,4.6,4.9,5,4,4.3,4.9,5,2.5,4.6,17,8,"Price, M."
NEW104H1,Fall,2015,3.5,3.8,3.8,3.5,3.7,3.7,4.5,2.3,3.7,11,7,"Turner, C."
NEW240Y1,Fall,2015,4.4,4.3,4.7,4.1,4.3,4.2,4.9,2.9,4.5,167,42,"Larkin, J."
NEW270H1,Fall,2015,4.6,4.5,4.3,4.2,4.4,4.3,4.5,3.4,4.2,59,22,"Doyle-Wood, S."
NEW303H1,Fall,2015,4.6,4.9,4.9,4.8,4.7,4.9,4.9,2.9,4.9,37,13,"Toneatto, A."
NEW325H1,Fall,2015,3.5,3.7,3.8,3.7,3.9,3.5,3.8,3.4,3.3,26,14,"Espinet, R."
NEW328H1,Fall,2015,3.6,4,3.4,2.4,3,2.6,3.2,4.4,2.4,11,5,"Arasu, P."
NEW329H1,Fall,2015,4.8,4.8,4.5,4.8,4.8,4.3,4,3,4.7,10,6,"Garcia-Dominguez, B."
NEW333H1,Fall,2015,4.7,4.6,4.7,4.3,4.2,4.5,4.7,3.2,4.4,77,36,"Vervaeke, J."
NEW335H1,Fall,2015,4.4,4.6,4.7,4.6,4.6,4.6,4.6,2.7,4.4,38,21,"Whissell, P."
NEW342H1,Fall,2015,3.9,3.9,3.9,4,4.1,3.7,3.9,2.8,4.1,40,16,"Baker, L."
NEW344H1,Fall,2015,4,4.2,4.3,4.5,4.4,4,4.4,3,4.2,43,19,"Stewart, S."
NEW345H1,Fall,2015,4.4,4.6,4.9,4.1,4.4,4.5,4.9,2.8,4.8,33,14,"Goldstein, T."
NEW347H1,Fall,2015,4.6,4.8,3.8,4,4.5,4.1,4.1,2.9,3.8,24,8,"Dei, G."
NEW349H1,Fall,2015,4.1,4.4,4.3,4.2,4.4,4.1,4.3,3.3,4,42,27,"Thrasher, L."
NEW352H1,Fall,2015,4.1,4,4.2,3.8,3.9,3.9,4.1,3.4,4,30,15,"Lo, M."
NEW403H1,Fall,2015,4.8,4.6,4.8,4.6,4.6,4.6,4.8,2.6,4.6,13,5,"Barnes, B."
NEW429H1,Fall,2015,5,5,5,4.9,4.9,5,5,3,5,13,7,"Trotz, A."
NEW438H1,Fall,2015,4.3,4.6,4.8,4.4,4.4,4.4,4.9,3.3,4.4,29,10,"Toneatto, A."
NEW441H1,Fall,2015,3.4,3.1,3.4,3.3,3.3,2.9,3.6,3,3,20,8,"Lee, R."
NEW452H1,Fall,2015,5,5,5,4.7,4.6,5,5,3.4,5,8,8,"Ahmed, K."
NEW453Y1,Winter,2016,4.8,4.8,5,4.8,4.8,5,4.8,4,4.8,9,5,"Wasike, A."
NEW302Y1,Winter,2016,4.8,4.8,4.6,4.5,4.6,4.5,4.9,3.3,4.8,20,15,"Pilgrim, T."
NEW280Y1,Winter,2016,4.3,4.4,4.4,4.5,4.3,4.4,4.4,2.9,4.6,41,14,"Almasi, O."
NEW444H1,Winter,2016,5,5,5,4.8,5,4.6,4.8,3.2,4.6,20,6,"Doyle-Wood, S."
NEW214Y1,Winter,2016,4,4.4,4.1,4.1,4.2,4,3.9,3.1,4.1,57,19,"Shiu, H."
NEW241Y1,Winter,2016,4.3,4.2,4.2,4.3,4.3,4.3,4.6,3.1,4.3,73,23,"Thrasher, L."
NEW353H1,Winter,2016,4.8,4.8,4.7,4.6,4.6,4.6,4.8,3.3,4.6,24,12,"Ahmed, K."
NEW240Y1,Winter,2016,4,4,3.6,3.4,3.6,3.4,4.4,3.4,3.7,155,38,"Doyle-Wood, S."
NEW380Y1,Winter,2016,5,4.8,5,5,5,4.8,4.3,2.8,4.3,23,6,"Almasi, O."
NEW150Y1,Winter,2016,2.7,2.6,2.2,2.8,2.9,2.2,2.1,3.4,2.2,50,17,"Marques, I."
JLN427H1,Winter,2016,4,3.9,3.9,3.7,3.7,3.7,4.1,3,4.1,17,7,"Garcia-Dominguez, B."
NEW471H1,Winter,2016,4.2,4.5,4.7,4.3,4.6,4.3,5,3,4.5,15,6,"Guerson De Oliveira, A."
NEW495Y1,Winter,2016,4.5,4.7,4.6,4,4.2,4.4,4.6,3.7,4.4,23,12,"Manicom, L."
NEW495Y1,Winter,2016,4.5,4.7,4.1,4,4.2,4.4,4.1,3.7,4.4,23,12,"Stewart, S."
NEW421H1,Winter,2016,4.9,4.9,4.9,4.6,4.4,4.7,5,3.9,4.9,15,7,"Mandelblatt, B."
NEW113H1,Winter,2016,4.4,4.4,4.7,3.8,3.8,4.4,4.6,2.3,4.3,13,9,"Price, M."
NEW346H1,Winter,2016,4.5,4.6,4.4,4.3,4.4,4.2,4.9,3.9,4.2,31,14,"Curnow, J."
NEW324H1,Winter,2016,5,5,5,4.6,4.8,4.8,5,2.8,5,15,6,"Edmonds, K."
NEW322H1,Winter,2016,4,4.4,4.2,3.9,3.9,3.9,4.3,3.2,3.9,32,14,"Levin, M."
NEW449H1,Winter,2016,4.7,4.6,4.4,4.4,4.4,4.5,4.6,3.5,4.6,24,15,"Thrasher, L."
NEW111H1,Winter,2016,4.5,4.8,4.6,4.4,4.6,4.6,4.6,3,4.5,17,8,"Stahlbrand, L."
NEW250Y1,Summer,2014,4.8,4.8,4.8,4.2,4.2,4.4,4.8,3.2,4.6,11,5,"Ahmed, K."
NEW250Y1,Summer,2014,4.2,4,4.8,4,3.8,4.2,5,2.8,5,11,5,"Levin, M."
NEW333H1,Summer,2014,4.9,4.8,4.7,4.3,4.3,4.7,4.8,3.2,4.6,25,11,"Vervaeke, J."
NEW232Y1,Summer,2014,4.6,4.6,4.9,4.2,4.4,4.6,4.9,2.8,4.7,47,19,"Toneatto, A."
NEW240Y1,Summer,2014,4.7,4.6,4.4,4.3,4.4,4,4.7,3.7,4.6,30,10,"Doyle-Wood, S."
NEW329H1,Summer,2014,4.7,4.7,5,4.7,4.7,4.8,5,3.3,4.8,10,6,"Trotz, A."
IFP100H1,Summer,2014,4.6,4.8,5,4.8,4.8,4.4,4.8,3.4,4.6,13,5,"Guerson De Oliveira, A."
NEW341H1,Summer,2014,4.1,3.8,4.4,4.1,4.1,4,4.3,3.8,3.9,29,8,"Durish, P."
NEW424Y1,Winter,2016,4.5,5,4.7,5,5,4.7,5,2.7,4.8,17,6,"Itwaru, A."
IFP100Y1,Winter,2016,4,4.3,4.5,4.2,4.2,4.1,4.3,3.4,4,209,128,"Guerson De Oliveira, A."
IFP101Y1,Winter,2016,4,4.1,4.4,4.3,4.5,3.8,4.6,3.6,4,19,11,"Guerson De Oliveira, A."
NEW341H1,Winter,2016,3.5,3.6,3.2,3.2,3.4,2.6,3.3,4.1,2.6,86,21,"Durish, P."
NEW441H1,Summer,2015,4.6,4.8,4.6,4.4,4.8,4.8,4.8,3.1,4.8,19,8,"Desai, C."
NEW432H1,Summer,2015,4.8,4.7,4.9,4.5,4.6,4.9,4.9,2.7,4.9,29,16,"Viglas, M."
NEW339H1,Winter,2016,4.4,4.8,4.8,4.4,4.6,4.8,4.6,2.6,4.6,37,6,"Shiu, H."
JQR360H1,Summer,2015,4.2,4.5,4.6,4.3,4.3,4.3,4.6,3.3,3.9,36,12,"Kmiec, P."
NEW333H1,Summer,2015,5,4.7,4.8,4.7,4.7,4.7,5,2.9,4.9,33,15,"Vervaeke, J."
NEW112H1,Winter,2016,3.6,3.8,3.9,3,3.1,3,4.4,3,3.1,15,9,"Bohorquez, D."
NEW357H1,Winter,2016,4.6,4.3,4.2,4.4,4.4,4.2,4.4,3.4,3.8,14,6,"Melchiorre, J."
NEW240Y1,Summer,2015,4.6,4.7,4.4,4.4,4.2,4.3,4.5,3.7,4.5,27,17,"Alagraa, B."
NEW214Y1,Summer,2015,4.6,4.8,4,4.6,4.4,3.6,4,3,3.6,27,7,"Shiu, H."
NEW280Y1,Summer,2015,4.3,4.8,5,4.5,4.5,4.5,5,2.8,4.7,17,6,"Almasi, O."
IFP100Y1,Winter,2014,3.6,3.9,4.2,3.9,3.9,3.4,4,3.1,3.6,119,90,"Guerson De Oliveira, A."
JQR360H1,Winter,2014,3.6,4.2,4.4,3.8,3.9,3.6,4.4,3.2,3.5,152,74,"Kmiec, P."
NEW101Y1,Winter,2014,3.9,4,4.2,3.7,3.8,3.6,4.1,2.7,3.7,15,10,"Stahlbrand, L."
NEW102Y1,Winter,2014,3.9,4.5,4.3,4.1,4.1,4,4.1,3.5,3.8,14,9,"Taylor, J."
NEW103Y1,Winter,2014,3.3,3.3,3.3,3.7,3.3,3.2,3.5,2.8,4.2,11,6,"Price, M."
NEW104Y1,Winter,2014,4.6,4.2,4.4,4.8,4.4,4.4,4.4,2.6,4.4,8,5,"Turner, C."
NEW150Y1,Winter,2014,4.4,4.4,4.6,4.1,4.2,4.1,4.4,3.2,4.5,65,28,"Levin, M."
NEW214Y1,Winter,2014,3.9,4.3,3.9,4.3,4.3,4,3.8,3,3.9,59,28,"Shiu, H."
NEW224Y1,Winter,2014,4,4,3.4,3.6,3.9,3.3,3.8,3,3.1,32,8,"Itwaru, A."
NEW232Y1,Winter,2014,4.5,4.7,4.8,4.6,4.4,4.6,4.9,2.6,4.7,116,47,"Toneatto, A."
NEW240Y1,Winter,2014,4.2,4.2,3.3,3.6,3.6,3.5,4.1,3.7,4,149,61,"Doyle-Wood, S."
NEW241Y1,Winter,2014,4.3,4.5,4.3,4.3,4.4,4.1,4.5,2.9,4.1,81,30,"McGuire, A."
NEW250Y1,Winter,2014,4.3,4.3,4.7,4.1,4.1,4.1,4.7,3.2,4.1,50,27,"Levin, M."
NEW280Y1,Winter,2014,4.1,4.2,4.4,4.3,4.4,4.2,4.7,2.8,4.4,36,16,"Almasi, O."
NEW302Y1,Winter,2014,4.6,4.9,4.5,4.8,4.8,4.6,4.6,3.2,4.7,18,11,"Pilgrim, T."
NEW321H1,Winter,2014,4.7,4.6,4.8,4.5,4.7,4.6,4.6,2.9,4.7,38,18,"Beltran, G."
NEW322H1,Winter,2014,4.3,4.1,4.6,4.1,4.3,3.9,4.6,3.4,4.3,34,15,"Levin, M."
NEW324H1,Winter,2014,4.7,4.7,4.9,4.5,4.7,4.6,4.9,3.4,4.7,18,11,"Trotz, A."
NEW331H1,Winter,2014,4.9,4.7,4.6,4.4,4.5,4.6,4.9,3.4,4.7,58,31,"Vervaeke, J."
NEW332H1,Winter,2014,4.2,4.2,3.9,4.1,4,3.7,3.7,3.3,4.1,47,17,"Bodnar, A."
NEW334H1,Winter,2014,3.4,3.3,3.1,3.7,3.9,2.7,3.6,3.3,3.1,24,8,"Ferrari, M."
NEW336H1,Winter,2014,3.8,4.1,4.1,3.6,3.9,3.8,4.2,2.8,4,38,13,"Shiu, H."
NEW339H1,Winter,2014,3.4,4,4.2,4.1,4.2,3.7,4,2.8,4,40,20,"Shiu, H."
NEW341H1,Winter,2014,3.8,3.7,3.8,3.8,3.9,3.4,3.8,4,3.1,87,33,"Durish, P."
NEW345H1,Winter,2014,4.5,4.5,4.7,4.6,4.5,4.5,4.8,3,4.7,34,19,"Goldstein, T."
NEW346H1,Winter,2014,4.5,4.5,4.8,4.4,4.5,4.5,4.8,3,4.6,40,17,"Carpenter, S."
NEW351Y1,Winter,2014,4.2,4.6,4.5,4.7,4.6,4,4.4,3.1,4.3,32,19,"Wasike, A."
NEW353H1,Winter,2014,3.7,3.6,3.6,3.6,3.3,3.1,4,3.6,3.4,30,12,"Ahmed, K."
NEW380Y1,Winter,2014,4.4,4.6,4.9,4.8,4.6,4.6,5,2.9,4.9,22,11,"Almasi, O."
NEW421H1,Winter,2014,3.4,4.2,3.8,3.4,3.4,3.4,4,4,3.4,11,5,"Mandelblatt, B."
NEW424Y1,Winter,2014,4.8,4.6,4.5,4.5,4.3,4.8,4.8,3.4,4.7,23,12,"Itwaru, A."
NEW427H1,Winter,2014,4.9,4.9,4.9,4.7,4.6,4.8,5,3.3,5,14,9,"Garcia-Dominguez, B."
NEW428H1,Winter,2014,4.9,4.9,5,4.6,4.9,4.9,4.7,3.6,4.9,14,13,"Toney, J."
NEW449H1,Winter,2014,4.2,4.4,4.4,4.3,4.4,4.2,4.9,2.9,4.6,28,14,"McGuire, A."
NEW450Y1,Winter,2014,4.9,4.7,4.1,4.7,4.6,4.7,4.1,3.9,4.4,19,9,"Eyoh, D."
NEW453Y1,Winter,2014,4.8,4.8,4.8,4.8,5,4.5,4.7,3.5,4.8,12,6,"Wasike, A."
NEW471H1,Winter,2014,4.3,4.3,4.5,4.2,4.7,4.2,4.7,3,4.5,14,6,"Knott, D."
NEW495Y1,Winter,2014,4.5,4.6,4.9,4.4,4.1,4,4.6,3.2,4.5,22,15,"Manicom, L."
JNH350H1,Fall,2013,4,4.3,4.2,3.8,3.8,3.7,4.5,3.3,3.7,56,21,"Doyle-Wood, S."
NEW222H1,Fall,2013,3,2.8,3,2.5,3.5,2.5,3.5,3.3,3,10,5,"Victoriano-Martinez, R."
NEW240Y1,Fall,2013,4.2,4.4,4.7,4,3.9,3.8,4.7,3.2,4.4,163,54,"Larkin, J."
NEW240Y1,Fall,2013,5,4.5,4.7,3.5,3.3,3.5,4,3.5,4.8,14,5,"Larkin, J."
NEW270H1,Fall,2013,4.2,4.2,4.2,3.7,3.9,3.9,4.4,3.3,4.2,67,28,"Doyle-Wood, S."
NEW306H1,Fall,2013,4.4,4.6,4.4,4.6,4.4,4.4,4.7,3.9,4.6,19,7,"O'Connell, K."
NEW320H1,Fall,2013,3.9,4.1,3.7,4,4.4,3.6,4,3.6,3.7,14,10,"Mandelblatt, B."
NEW325H1,Fall,2013,3.7,3.8,3.5,3.5,3.6,3.3,3.9,3.5,3.2,39,15,"Espinet, R."
NEW328H1,Fall,2013,4.7,4.8,4.5,4,4.2,4.3,4.8,3.5,4.3,7,6,"Mohabir, N."
NEW333H1,Fall,2013,4.7,4.6,4.7,4.3,4.6,4.4,4.8,3.2,4.3,62,28,"Vervaeke, J."
NEW342H1,Fall,2013,3.9,3.9,4.2,3.6,3.8,3.9,4.1,3.4,3.7,33,11,"Baker, L."
NEW347H1,Fall,2013,4.9,4.8,4.4,4.2,4.2,4.2,4.8,2.7,4.2,28,13,"Dei, G."
NEW349H1,Fall,2013,4.7,4.9,4.9,4.5,4.5,4.5,4.8,3.3,4.9,35,16,"Chandler, E."
NEW352H1,Fall,2013,4.1,4,4.3,3.6,3.7,4,4.4,3.3,4.1,32,10,"Lo, M."
NEW359H1,Fall,2013,4.4,4.2,4.4,4.3,4.4,4,4.4,3.2,4.4,20,17,"Wiafe-Amoako, F."
NEW432H1,Fall,2013,5,4.9,5,4.7,4.9,4.8,5,3.7,5,22,10,"Vervaeke, J."
NEW438H1,Fall,2013,4.6,4.7,5,4.6,4.8,4.7,4.9,2.8,4.8,25,11,"Toneatto, A."
NEW444H1,Fall,2013,4.7,4.7,4.2,4.4,4.5,4.3,4.4,3.5,4.3,25,12,"Doyle-Wood, S."
NEW452H1,Fall,2013,4.5,4.5,4.3,4.7,4.5,4.3,4.7,3.7,4.7,8,6,"Wiafe-Amoako, F."
IFP100H1,Summer,2015,3.6,4,4.2,4,4.2,3,3.8,3.4,3.2,15,7,"Riviere, J."
NEW341H1,Summer,2015,4.6,4.4,3.9,3.9,3.9,3.3,4,3.7,3.4,28,7,"Durish, P."
NEW222H1,Fall,2014,4.4,4.4,4.4,4.5,4.5,4.1,4.6,3.1,4.4,19,8,"Victoriano-Martinez, R."
NEW240Y1,Fall,2014,4.4,4.3,4.6,3.9,3.8,4,4.8,3.1,4.5,160,61,"Larkin, J."
NEW240Y1,Fall,2014,4.7,4.7,4.3,4,4.2,3.8,4.3,3.7,5,19,6,"Larkin, J."
NEW270H1,Fall,2014,4.5,4.4,4.2,4,4.2,4.1,4.6,3.4,4.3,68,33,"Doyle-Wood, S."
NEW308H1,Fall,2014,4,4.7,4.5,4.3,4.2,3.8,4.7,3.3,4,12,8,"O'Connell, K."
NEW325H1,Fall,2014,3.7,3.6,3.6,3.7,4.1,3.3,3.7,3.7,3.3,32,15,"Espinet, R."
NEW328H1,Fall,2014,4.6,4.8,4.4,4.6,4.4,4.1,4.9,3.6,4.5,14,8,"Arasu, P."
NEW329H1,Fall,2014,4.9,4.9,4.9,4.8,4.9,4.8,4.9,3.3,4.9,15,10,"Garcia-Dominguez, B."
NEW333H1,Fall,2014,4.9,4.9,4.8,4.6,4.7,4.7,4.9,3.2,4.8,79,38,"Vervaeke, J."
NEW342H1,Fall,2014,3.6,3.6,3.4,3.5,3.6,3.2,3.9,3.8,3.7,41,18,"Baker, L."
NEW344H1,Fall,2014,4.5,4.7,4.7,4.1,4.3,4.4,4.9,3.1,4.7,40,17,"McGuire, A."
NEW345H1,Fall,2014,4.6,4.8,4.9,4.6,4.5,4.7,4.9,2.9,4.9,34,14,"Goldstein, T."
NEW349H1,Fall,2014,3.8,3.9,3.8,3.7,3.8,3.4,3.9,3.3,3.6,40,26,"Thrasher, L."
NEW352H1,Fall,2014,4.4,4.2,4.8,4.2,4.4,4.2,4.8,3.8,4.2,20,5,"Lo, M."
NEW432H1,Fall,2014,4.7,4.8,4.9,4.6,4.8,4.7,4.9,2.8,4.9,25,16,"Viglas, M."
NEW438H1,Fall,2014,4.7,4.9,4.9,4.6,4.8,4.7,4.7,2.8,4.8,31,20,"Toneatto, A."
NEW448H1,Fall,2014,4.5,4.8,4.9,4.5,4.5,4.8,4.9,3.7,4.8,24,15,"McGuire, A."
NEW451H1,Fall,2014,4.8,4.8,4.4,4.2,4.4,4.6,4.6,3.4,4.8,10,5,"Eyoh, D."
NEW452H1,Fall,2014,4.8,4.8,4.4,4.2,4.8,4.6,4.6,4.4,4.4,9,5,"Ahmed, K."
JNH350H1,Fall,2014,4.2,4.4,4.3,4.2,4.3,3.8,4.4,3.2,4.2,47,26,"Doyle-Wood, S."
NEW270H1,Fall,2018,4.1,4.2,4.2,3.8,3.9,3.8,4.6,3.2,3.8,69,18,"Doyle-Wood, S."
NEW240Y1,Fall,2018,4.2,4.2,4.2,3.9,4.1,3.9,4.5,3.3,4.1,175,56,"Doyle-Wood, S."
NEW240Y1,Fall,2018,4.4,4.8,5,4.6,4.6,4.4,4.9,4,4.8,20,8,"Doyle-Wood, S."
